NODE_ID;JOB_ID;STEP_ID;USER_ID;GROUP_ID;APP_ID;USER_ACC;ENERGY_TAG;POLICY;POLICY_TH;AVG.CPUFREQ;AVG.IMCFREQ;DEF.FREQ;TIME;CPI;TPI;IO_MBS;P.MPI;GBS;DC-NODE-POWER;DRAM-POWER;PCK-POWER;CYCLES;INSTRUCTIONS;GFLOPS;L1_MISSES;L2_MISSES;L3_MISSES;SP_SINGLE;SP_128;SP_256;SP_512;DP_SINGLE;DP_128;DP_256;DP_512;GPU1_POWER;GPU1_FREQ;GPU1_MEM_FREQ;GPU1_UTIL;GPU1_MEM_UTIL;GPU2_POWER;GPU2_FREQ;GPU2_MEM_FREQ;GPU2_UTIL;GPU2_MEM_UTIL
cmp2501;175217;0;xovidal; ;bqcd_4n;colbsc; ;monitoring;0.000000;2626500;2390908;2401000;118.183051;0.658506;4.047229;14.386800;0.174913;50.280649;325.517379;16.775265;271.584884;304300889466;451088230623;26.629199;23211341480;0;463447918;248780;360;0;0;4107912521;268214362544;51585869776;0
cmp2501;175217;1;xovidal; ;bqcd_4n;colbsc; ;monitoring;0.000000;2637000;2387165;2401000;118.189084;0.656598;3.874750;14.407187;0.174938;53.315045;326.400169;16.794466;271.666523;303587110516;471859595067;26.920468;22877760168;0;372314421;254274;0;0;0;4196204145;269971762090;51666126372;0
cmp2501;175217;2;xovidal; ;bqcd_4n;colbsc; ;monitoring;0.000000;2088000;1989812;2100000;143.217086;0.662172;4.056934;11.926275;0.144951;49.353836;245.543734;16.469191;199.515534;294726837104;452065690628;20.943809;20526710214;0;142332991;229228;0;0;0;3860000810;253982540668;48801856964;0
cmp2501;175217;3;xovidal; ;bqcd_4n;colbsc; ;monitoring;0.000000;2088000;1989935;2100000;142.232033;0.660566;4.145333;11.999864;0.145951;49.527202;245.169954;16.459702;199.794128;292886163350;442093551473;21.083036;20575219825;0;292988039;224485;384;0;0;3825311121;254096193390;48891777020;0
cmp2501;175217;4;xovidal; ;bqcd_4n;colbsc; ;monitoring;0.000000;2382000;2394123;2400000;124.191067;0.649376;4.219231;13.719148;0.166489;49.916111;299.932555;16.701721;249.612706;292811555001;433594833255;26.035871;23749514106;0;554303432;280179;24;0;0;4132646102;274863012426;52761221048;0
cmp2501;175217;5;xovidal; ;bqcd_4n;colbsc; ;monitoring;0.000000;2383200;2391221;2400000;124.182154;0.647181;4.228628;13.723806;0.166717;49.348545;298.173085;16.694341;249.007771;291926607650;432747074047;24.584585;21471430235;0;500313429;270914;0;0;0;3954471025;258426181728;49755480528;0
cmp2501;175217;6;xovidal; ;bqcd_4n;colbsc; ;min_energy;0.050000;2381400;2308936;2400000;126.202042;0.653976;4.081404;13.474332;0.163352;51.858348;293.782449;16.646849;242.928594;296542002973;447366974855;24.277148;21507493097;0;303701991;211553;720;0;0;4061056067;260309544336;49919196192;0
cmp2501;175217;7;xovidal; ;bqcd_4n;colbsc; ;min_time;0.700000;2298900;2128487;2100000;130.216940;0.664214;4.002450;13.044062;0.158178;50.601821;276.657162;16.632336;227.757720;299890038504;455674049743;40.345889;39069884104;0;273191400;305040;0;0;0;5692524618;369189082802;71061995436;0
cmp2501;175217;8;xovidal; ;bqcd_4n;colbsc; ;min_energy;0.050000;2379000;2247533;2400000;126.195034;0.655323;4.022101;13.495069;0.162967;51.474766;289.231270;16.693088;239.785547;297883158945;454636492310;44.501543;39883140074;0;396896465;357109;0;0;0;5762558184;370750351116;72085085176;0
cmp2501;175217;9;xovidal; ;bqcd_4n;colbsc; ;min_time;0.700000;2279700;2119176;2100000;131.219039;0.664344;3.990734;13.015584;0.157000;50.487743;275.790589;16.579519;226.711155;300575625361;459523386299;39.060611;38358076828;0;631141381;318500;384;0;0;5548598876;364493416846;70186305128;0
